Lines,Lon,VehicleNumber,Time,Lat,Brigade,download_id
26,20.973154,3640,2024-01-22 18:20:23,52.23333,08,27
26,20.970219,3642,2024-01-22 21:09:35,52.2317,2,27
26,21.074377,3643,2024-01-22 21:09:39,52.245895,7,27
26,20.955235,3644,2024-01-22 21:09:36,52.230824,1,27
26,20.97299,3646,2024-01-22 21:09:37,52.23214,6,27
26,20.993898,3647,2024-01-22 21:09:38,52.24203,3,27
26,20.973139,3648,2024-01-22 21:09:41,52.233936,5,27
26,21.078993,3650,2024-01-22 21:09:39,52.245632,4,27
73,21.05573,3801,2024-01-22 20:56:03,52.256065,08,27
6,20.972992,3802,2024-01-22 16:10:20,52.23254,6,27
6,20.996744,3803,2024-01-22 21:09:39,52.257137,8,27
6,21.053993,3804,2024-01-22 19:53:14,52.255787,3,27
6,21.056278,3805,2024-01-22 21:09:39,52.256565,9,27
20,20.97295,3806,2024-01-22 21:09:40,52.234303,011,27
73,20.968763,3807,2024-01-22 21:09:39,52.233982,7,27
20,20.89983,3808,2024-01-22 21:09:41,52.263412,9,27
20,20.973375,3809,2024-01-22 21:09:39,52.232216,011,27
20,20.972706,3810,2024-01-22 16:35:09,52.232494,3,27
20,20.968761,3812,2024-01-22 21:09:37,52.231995,2,27
20,20.994581,3813,2024-01-22 21:09:36,52.24225,7,27
20,20.971533,3814,2024-01-22 19:27:11,52.231873,010,27
73,20.972603,3817,2024-01-22 21:09:37,52.23265,6,27
20,20.973135,3818,2024-01-22 21:09:37,52.23196,1,27
73,20.971869,3819,2024-01-22 19:25:17,52.231834,2,27
73,20.972464,3820,2024-01-22 21:09:42,52.23242,5,27
20,21.034218,3821,2024-01-22 21:09:41,52.254524,7,27
20,21.004354,3822,2024-01-22 21:09:34,52.288467,4,27
20,20.91059,3823,2024-01-22 21:09:37,52.246773,012,27
6,21.118841,3825,2024-01-22 21:09:42,52.23817,2,27
73,21.05471,3827,2024-01-22 20:46:31,52.256035,3,27
73,21.053701,3829,2024-01-22 18:19:07,52.255627,09,27
73,21.053604,3830,2024-01-22 20:31:32,52.256073,1,27
28,20.932875,4001,2024-01-22 19:55:26,52.298622,8,27
28,20.931326,4002,2024-01-22 19:36:13,52.298855,011,27
6,20.93213,4004,2024-01-22 20:46:09,52.2983,011,27
28,21.049908,4005,2024-01-22 21:09:37,52.252865,012,27
6,20.932392,4006,2024-01-22 19:27:42,52.298218,6,27
15,20.932922,4007,2024-01-22 20:35:18,52.298813,3,27
28,21.03415,4008,2024-01-22 21:08:49,52.25541,6,27
28,20.932655,4011,2024-01-22 19:50:22,52.298454,7,27
18,20.932064,4012,2024-01-22 20:49:30,52.298264,6,27
28,20.900948,4014,2024-01-22 21:09:39,52.238716,3,27
6,20.929977,4015,2024-01-22 21:09:41,52.292038,7,27
6,20.931507,4016,2024-01-22 18:58:27,52.298996,4,27
22,21.051086,4017,2024-01-22 21:09:41,52.23892,3,27
6,20.932467,4018,2024-01-22 21:08:58,52.298363,011,27
33,20.93185,4102,2024-01-22 21:05:02,52.299294,13,27
17,20.950354,4103,2024-01-22 21:09:40,52.28993,2,27
33,21.002735,4104,2024-01-22 21:09:40,52.206703,4,27
17,20.931192,4105,2024-01-22 19:05:46,52.299603,033,27
17,20.988754,4106,2024-01-22 21:09:39,52.181973,21,27
18,20.929308,4107,2024-01-22 21:09:39,52.299957,011,27
17,21.0021,4108,2024-01-22 21:09:40,52.1859,032,27
22,20.931683,4111,2024-01-22 20:15:58,52.299217,2,27
23,20.931469,4112,2024-01-22 20:52:45,52.299057,2,27
23,20.919731,4113,2024-01-22 21:09:39,52.256958,5,27
4,21.012978,4114,2024-01-22 21:09:41,52.311134,014,27
23,20.931126,4115,2024-01-22 19:14:07,52.299637,1,27
22,20.980085,4116,2024-01-22 21:09:37,52.23722,1,27
23,20.970491,4117,2024-01-22 21:09:41,52.240993,6,27
33,20.934153,4118,2024-01-22 21:09:37,52.29922,018,27
22,20.920872,4201,2024-01-22 21:09:40,52.28209,6,27
17,21.00154,4202,2024-01-22 21:09:39,52.198,25,27
2,20.929148,4203,2024-01-22 21:09:41,52.2999,3,27
2,20.94183,4205,2024-01-22 21:09:39,52.333847,2,27
2,20.931036,4206,2024-01-22 21:09:42,52.299232,5,27
2,20.950487,4207,2024-01-22 21:09:39,52.341434,1,27
2,20.931475,4208,2024-01-22 18:48:20,52.299625,6,27
2,20.941671,4210,2024-01-22 21:09:38,52.332138,7,27
2,20.951782,4212,2024-01-22 21:09:38,52.30713,4,27
7,21.00023,4214,2024-01-22 19:35:00,52.18698,011,27
17,20.999962,4215,2024-01-22 20:49:59,52.186737,8,27
10,20.9557,4216,2024-01-22 21:09:42,52.231,8,27
33,21.00022,4217,2024-01-22 19:57:19,52.18668,6,27
10,21.010105,4218,2024-01-22 21:09:41,52.220062,7,27
76,20.929829,4219,2024-01-22 21:09:40,52.291653,4,27
33,20.980436,4220,2024-01-22 21:09:40,52.261154,14,27
1,20.933239,4221,2024-01-22 20:50:10,52.29873,6,27
10,21.001118,4222,2024-01-22 18:20:10,52.1877,2,27
31,21.000257,4223,2024-01-22 21:09:41,52.187508,04,27
17,21.000006,4224,2024-01-22 18:18:06,52.187283,12,27
10,21.022322,4225,2024-01-22 21:09:39,52.180206,6,27
18,21.000011,4226,2024-01-22 20:38:51,52.186954,10,27
22,20.944344,4227,2024-01-22 21:09:38,52.27162,10,27
76,20.931458,4228,2024-01-22 18:03:03,52.29906,014,27
76,20.93391,4229,2024-01-22 21:09:42,52.271107,3,27
35,20.999844,4230,2024-01-22 15:59:13,52.18662,6,27
10,20.999931,4231,2024-01-22 15:59:34,52.187847,6,27
7,20.9544,4232,2024-01-22 21:09:40,52.1859,6,27
15,20.999039,4233,2024-01-22 19:41:16,52.187637,9,27
17,21.000662,4234,2024-01-22 21:09:39,52.186596,9,27
76,20.928621,4235,2024-01-22 21:09:37,52.299927,10,27
35,21.000156,4236,2024-01-22 19:20:47,52.186398,2,27
18,21.000103,4237,2024-01-22 19:16:14,52.187057,3,27
17,21.000134,4238,2024-01-22 19:18:17,52.186447,12,27
76,20.92852,4239,2024-01-22 21:09:39,52.223347,9,27
76,21.018314,4240,2024-01-22 21:09:41,52.219093,013,27
17,20.9595,4241,2024-01-22 21:09:39,52.310696,3,27
10,21.000048,4242,2024-01-22 18:13:42,52.18752,4,27
9,21.000967,4243,2024-01-22 19:46:16,52.186172,9,27
18,21.00008,4244,2024-01-22 12:37:06,52.18757,10,27
76,20.927328,4245,2024-01-22 21:09:40,52.26329,7,27
10,21.0007,4246,2024-01-22 21:09:39,52.1878,4,27
10,20.999039,4247,2024-01-22 19:41:36,52.187057,5,27
15,21.000195,4248,2024-01-22 20:11:42,52.1864,2,27
31,21.000177,4249,2024-01-22 21:09:41,52.18649,1,27
76,20.93223,4250,2024-01-22 19:08:15,52.300205,015,27
76,20.929,4251,2024-01-22 21:09:40,52.2234,2,27
76,20.931229,4252,2024-01-22 19:24:50,52.299538,8,27
18,20.999943,4253,2024-01-22 21:09:40,52.185894,2,27
10,21.000706,4254,2024-01-22 21:09:41,52.186863,010,27
18,21.000006,4255,2024-01-22 15:44:47,52.186596,1,27
10,21.019703,4259,2024-01-22 21:09:37,52.173004,3,27
10,21.015854,4260,2024-01-22 21:09:39,52.219948,09,27
76,20.93345,4261,2024-01-22 21:09:42,52.29722,6,27
76,20.931578,4262,2024-01-22 20:42:58,52.298504,1,27
76,20.929598,4263,2024-01-22 21:09:38,52.2916,11,27
31,20.988892,4264,2024-01-22 21:09:39,52.181915,3,27
17,21.0066,4265,2024-01-22 21:09:40,52.2122,22,27
17,21.003696,4266,2024-01-22 21:09:38,52.206787,1,27
76,20.931372,4267,2024-01-22 19:22:53,52.299004,12,27
76,20.91507,4268,2024-01-22 21:09:41,52.253452,5,27
17,20.989443,4269,2024-01-22 21:09:36,52.18121,10,27
17,21.000086,4270,2024-01-22 21:09:39,52.18781,7,27
15,21.011497,4271,2024-01-22 21:09:37,52.2302,6,27
10,20.999971,4272,2024-01-22 15:00:22,52.186924,011,27
17,20.949747,4273,2024-01-22 21:09:40,52.34055,5,27
31,21.019527,4275,2024-01-22 21:09:39,52.189354,2,27
18,21.000721,4276,2024-01-22 21:09:41,52.18659,012,27
33,20.931347,4277,2024-01-22 18:58:21,52.299152,8,27
10,20.961252000000002,4279,2024-01-22 21:09:41,52.232662,1,27
18,21.02013,4280,2024-01-22 21:09:38,52.263542,10,27
76,20.91469,4282,2024-01-22 21:09:40,52.234486,015,27
17,21.015966,4283,2024-01-22 21:09:36,52.16812,26,27
10,21.000195,4285,2024-01-22 20:14:28,52.186153,011,27
17,20.929014,1282,2024-01-21 19:52:06,52.298424,013,28
7,21.054699,1298,2024-01-22 15:53:19,52.255978,09,28
7,21.054062,1312,2024-01-19 15:59:54,52.255634,012,28
17,20.928846,1314,2024-01-22 17:36:09,52.298576,013,28
4,20.929523,1318,2024-01-19 17:21:02,52.29822,014,28
25,21.054245,1324,2024-01-22 12:30:08,52.255898,013,28
22,20.97393,1364,2024-01-22 21:10:50,52.233532,013,28
25,21.00098,1388,2024-01-22 21:10:45,52.18632,8,28
28,20.962355,1390,2024-01-22 21:10:45,52.246339999999996,1,28
28,20.957773,1392,2024-01-22 21:10:44,52.268185,5,28
15,20.999935,1394,2024-01-22 07:18:17,52.187542,013,28
15,21.001135,1396,2024-01-22 21:10:46,52.19911,011,28
17,21.004734,1398,2024-01-22 21:10:48,52.22276,015,28
15,21.00104,1402,2024-01-22 18:56:45,52.18658,011,28
15,21.000362,1404,2024-01-22 21:10:49,52.188564,013,28
25,21.053616,1408,2024-01-22 17:50:09,52.25562,013,28
25,21.052742,1410,2024-01-22 21:10:47,52.256107,013,28
25,21.054285,1412,2024-01-22 19:57:56,52.255833,012,28
7,21.055016,1416,2024-01-22 15:30:41,52.25608,012,28
25,21.054434,1428,2024-01-19 16:24:12,52.25574,012,28
7,21.055443,1440,2024-01-22 20:24:24,52.25617,09,28
7,21.053291,1442,2024-01-22 18:54:13,52.255768,012,28
7,21.053715,1448,2024-01-22 10:42:57,52.255783,012,28
25,21.000977,1452,2024-01-22 19:19:46,52.18681,8,28
25,21.003714,1460,2024-01-22 21:10:46,52.22811,011,28
25,21.000341,1464,2024-01-22 21:10:48,52.187763,1,28
17,20.993374,1466,2024-01-22 21:10:49,52.242138,016,28
25,21.001074,1468,2024-01-22 20:59:32,52.186478,6,28
28,20.920298,2008,2024-01-22 21:10:48,52.257458,4,28
22,20.971249,2012,2024-01-22 21:10:44,52.232548,011,28
22,20.998747,2020,2024-01-22 21:10:45,52.22709,012,28
28,20.97435,2022,2024-01-22 21:10:51,52.233562,4,28
24,20.972864,2026,2024-01-22 21:10:48,52.232826,013,28
28,20.972486,2034,2024-01-22 21:10:49,52.232285,1,28
23,20.924782,2040,2024-01-22 21:10:49,52.26018,09,28
23,21.042484,2042,2024-01-22 21:10:50,52.25925,08,28
24,20.974716,2052,2024-01-22 21:10:46,52.233585,014,28
35,20.972952,2054,2024-01-22 20:49:48,52.23231,7,28
35,20.972725,2056,2024-01-22 14:30:56,52.232944,011,28
35,20.952707,2058,2024-01-22 21:10:46,52.26959,3,28
22,20.943943,2060,2024-01-22 21:10:46,52.271397,014,28
24,20.972599,2066,2024-01-22 16:25:48,52.232254,013,28
35,20.969904,2068,2024-01-22 21:10:47,52.23156,012,28
24,20.923212,2070,2024-01-22 21:10:48,52.24773,014,28
23,21.034657,2072,2024-01-22 21:10:49,52.25799,010,28
15,20.99979,2084,2024-01-22 17:39:41,52.187565,012,28
25,21.001038,2102,2024-01-22 20:02:57,52.18624,3,28
23,20.972416,2146,2024-01-22 18:57:13,52.232754,010,28
35,20.973064,2156,2024-01-22 21:10:49,52.23395,011,28
35,20.972853,2164,2024-01-22 21:10:46,52.232784,013,28
20,20.97256,3001,2024-01-22 19:03:35,52.232117,6,28
7,21.055487,3002,2024-01-22 20:42:11,52.25618,8,28
9,21.057919,3003,2024-01-22 21:10:43,52.24696,017,28
9,21.053833,3004,2024-01-22 19:28:55,52.255737,019,28
20,21.002153,3006,2024-01-22 21:10:45,52.29036,5,28
3,21.038435,3007,2024-01-22 21:10:48,52.264145,6,28
28,21.053541,3009,2024-01-22 19:15:44,52.255646,013,28
25,21.053339,3010,2024-01-22 21:04:08,52.255642,10,28
9,21.054918,3011,2024-01-22 21:10:48,52.255802,019,28
3,21.055824,3014,2024-01-22 21:10:44,52.256977,08,28
20,20.952904,3015,2024-01-22 21:10:44,52.24731,8,28
6,21.053713,3016,2024-01-22 17:03:08,52.2559,013,28
6,21.05543,3017,2024-01-22 16:13:37,52.256393,013,28
28,21.054285,3018,2024-01-22 19:46:49,52.255836,014,28
22,21.053108,3020,2024-01-22 21:10:50,52.253754,5,28
9,21.055067,3023,2024-01-22 20:10:21,52.256107,019,28
22,21.054028,3024,2024-01-22 17:24:24,52.255566,2,28
22,21.05372,3026,2024-01-22 19:29:59,52.255733,7,28
3,21.106451,3027,2024-01-22 21:10:46,52.241634,010,28
6,21.019613,3028,2024-01-22 21:10:47,52.26345,010,28
25,21.035692,3029,2024-01-22 21:10:48,52.253853,2,28
15,21.000885,3102,2024-01-22 21:04:37,52.187897,2,28
17,20.985773,3105,2024-01-22 21:10:44,52.25095,030,28
17,20.999308,3107,2024-01-22 19:16:53,52.18788,031,28
15,20.998362,3108,2024-01-22 21:10:48,52.251152,7,28
17,21.0046,3110,2024-01-22 21:10:47,52.223316,28,28
15,20.962847,3111,2024-01-22 21:10:46,52.195522,5,28
17,21.001032,3112,2024-01-22 17:11:10,52.188343,24,28
15,20.98047,3113,2024-01-22 21:10:46,52.275204,8,28
17,20.99921,3117,2024-01-22 19:57:16,52.18748,6,28
9,21.055168,3118,2024-01-22 21:10:45,52.256092,8,28
1,21.01658,3119,2024-01-22 21:10:48,52.26285,21,28
7,20.984402,3120,2024-01-22 21:10:45,52.218525,010,28
15,21.000252,3121,2024-01-22 21:10:48,52.188107,1,28
25,21.026445,3123,2024-01-22 21:10:46,52.280952,4,28
17,20.957655,3124,2024-01-22 21:10:44,52.309963,014,28
1,20.979906,3125,2024-01-22 21:10:46,52.237236,1,28
17,20.988827,3126,2024-01-22 21:10:47,52.181915,11,28
4,21.002851,3127,2024-01-22 21:10:46,52.24316,012,28
17,20.99925,3128,2024-01-22 20:13:15,52.18699,29,28
3,21.055244,3129,2024-01-22 19:05:49,52.25593,4,28
9,21.076305,3130,2024-01-22 21:10:47,52.243114,5,28
35,21.017122,3134,2024-01-22 21:10:48,52.21994,9,28
9,21.115208,3135,2024-01-22 21:10:49,52.23967,12,28
28,20.928106,3136,2024-01-22 21:10:47,52.299274,8,28
35,20.972895,3137,2024-01-22 19:25:43,52.231888,8,28
1,20.931435,3138,2024-01-22 18:23:11,52.299576,26,28
33,20.930197,3139,2024-01-22 21:10:44,52.292015,10,28
9,21.053083,3140,2024-01-22 21:10:46,52.256443,4,28
7,20.984356,3141,2024-01-22 21:10:47,52.219997,1,28
3,21.021835,3142,2024-01-22 21:10:47,52.298435,09,28
9,20.972233,3143,2024-01-22 21:10:46,52.206097,023,28
28,20.971003,3148,2024-01-22 15:44:32,52.231663,8,28
17,20.973505,3149,2024-01-22 21:10:47,52.27187,7,28
1,20.97717,3150,2024-01-22 21:10:47,52.244976,011,28
24,20.931606,3151,2024-01-22 07:17:56,52.29918,3,28
2,20.932386,3152,2024-01-22 14:33:17,52.300133,021,28
33,20.933357,3153,2024-01-22 21:10:46,52.278408,1,28
1,20.973602,3155,2024-01-22 21:10:46,52.234222,8,28
7,21.00379,3156,2024-01-22 21:10:44,52.228146,4,28
9,21.018421,3157,2024-01-22 21:10:47,52.231262,13,28
3,21.037834,3158,2024-01-22 21:10:46,52.26253,3,28
7,21.04734,3159,2024-01-22 21:10:44,52.24669,2,28
9,21.05311,3160,2024-01-22 19:14:33,52.255882,2,28
3,21.05469,3161,2024-01-22 20:00:19,52.255966,1,28
1,20.931068,3162,2024-01-22 19:15:05,52.29932,4,28
4,21.032904,3163,2024-01-22 21:10:45,52.282604,5,28
24,20.931072,3165,2024-01-22 19:37:08,52.299038,012,28
24,21.05485,3166,2024-01-22 21:10:47,52.25579,011,28
1,20.973158,3167,2024-01-22 11:12:35,52.232197,8,28
33,20.930298,3168,2024-01-22 19:31:03,52.298622,2,28
33,20.930033,3169,2024-01-22 21:10:45,52.290695,017,28
33,20.930628,3170,2024-01-22 20:21:35,52.298794,3,28
1,21.02197,3171,2024-01-22 21:10:39,52.298523,3,28
1,20.930716,3172,2024-01-22 19:15:23,52.299175,22,28
23,20.972578,3173,2024-01-22 21:10:46,52.23554,3,28
1,21.030441,3174,2024-01-22 21:10:45,52.28855,2,28
9,21.055016,3176,2024-01-22 21:10:46,52.256294,9,28
33,20.931223,3177,2024-01-22 19:44:08,52.29939,019,28
17,20.950201,3178,2024-01-22 21:10:47,52.340645,4,28
35,21.000996,3179,2024-01-22 21:10:48,52.244656,2,28
6,21.052408,3180,2024-01-22 21:10:44,52.247356,1,28
9,20.943808,3181,2024-01-22 21:10:48,52.176083,15,28
35,20.977623,3182,2024-01-22 21:10:45,52.239864,1,28
23,20.972078,3183,2024-01-22 19:10:22,52.231724,4,28
1,20.982025,3184,2024-01-22 21:10:44,52.209797,012,28
24,20.973074,3187,2024-01-22 21:10:43,52.232235,4,28
24,20.971647,3188,2024-01-22 18:59:40,52.231743,8,28
6,20.992949,3189,2024-01-22 21:10:48,52.262024,5,28
4,20.930254,3190,2024-01-22 20:45:57,52.298695,2,28
24,20.988749,3192,2024-01-22 21:10:46,52.22524,5,28
35,20.992842,3193,2024-01-22 21:10:47,52.253716,5,28
22,20.973583,3194,2024-01-22 20:02:06,52.232178,4,28
1,21.03682,3195,2024-01-22 21:10:45,52.269234,010,28
4,21.029188,3196,2024-01-22 21:10:46,52.290302,3,28
33,21.004995,3197,2024-01-22 21:10:47,52.217857,5,28
33,20.930166,3199,2024-01-19 07:17:26,52.2994,15,28
1,20.931477,3200,2024-01-22 19:23:41,52.29929,6,28
33,21.005224,3201,2024-01-22 21:10:46,52.21676,020,28
3,21.055178,3203,2024-01-22 21:10:45,52.25589,5,28
22,21.085001,3204,2024-01-22 21:10:44,52.24466,5,28
22,21.053326,3206,2024-01-22 19:56:57,52.255615,9,28
24,21.053345,3207,2024-01-22 18:48:08,52.255703,3,28
7,21.054663,3208,2024-01-22 20:19:27,52.256176,3,28
25,21.055927,3209,2024-01-22 21:10:48,52.256100000000004,5,28
20,21.05541,3210,2024-01-21 16:13:16,52.256096,6,28
25,21.05375,3211,2024-01-22 19:22:50,52.255703,7,28
9,20.97448,3212,2024-01-22 21:10:47,52.208595,14,28
35,20.99325,3213,2024-01-22 21:10:36,52.21913,1,28
24,21.11881,3214,2024-01-22 21:10:45,52.238228,2,28
28,21.018774,3215,2024-01-22 21:10:50,52.263275,9,28
1,20.956142,3217,2024-01-22 21:10:47,52.283787,25,28
2,20.930845,3218,2024-01-22 18:53:11,52.299458,023,28
2,20.931026,3219,2024-01-22 18:41:27,52.299503,024,28
2,20.931173,3220,2024-01-22 18:35:34,52.29985,021,28
1,20.98602,3221,2024-01-22 21:10:45,52.22186,23,28
9,20.999815,3222,2024-01-22 17:50:39,52.18591,024,28
17,20.971933,3223,2024-01-22 21:10:45,52.27272,23,28
18,20.998571,3224,2024-01-22 21:01:19,52.18668,013,28
18,21.002281,3225,2024-01-22 21:10:48,52.25874,8,28
1,20.93099,3226,2024-01-22 13:17:25,52.298725,011,28
1,20.988052,3227,2024-01-22 21:10:45,52.226196,029,28
15,20.943773,3228,2024-01-22 21:10:47,52.175972,4,28
4,21.023125,3229,2024-01-22 21:10:48,52.20411,8,28
4,20.99891,3230,2024-01-22 19:39:43,52.1869,013,28
9,20.985098,3231,2024-01-22 21:10:46,52.22086,6,28
33,20.993792,3232,2024-01-22 21:10:45,52.241688,15,28
17,20.93579,3233,2024-01-22 21:10:50,52.299522,7,28
4,21.000217,3234,2024-01-22 21:10:48,52.18782,012,28
9,20.999256,3235,2024-01-22 19:47:40,52.18776,021,28
33,20.96431,3236,2024-01-22 21:10:47,52.266357,016,28
17,20.999022,3237,2024-01-22 17:56:52,52.18702,22,28
2,20.93054,3238,2024-01-22 18:36:08,52.29921,022,28
1,20.987606,3239,2024-01-22 21:10:46,52.2565,26,28
33,20.930473,3240,2024-01-22 19:23:09,52.2989,9,28
4,20.950478,3241,2024-01-22 21:10:45,52.289883,1,28
9,21.118797,3242,2024-01-22 21:10:47,52.238132,3,28
18,21.016653,3243,2024-01-22 21:10:48,52.22189,6,28
9,20.998913,3244,2024-01-22 19:10:05,52.186928,11,28
4,20.998983,3245,2024-01-22 18:19:37,52.187473,5,28
9,21.084974,3246,2024-01-22 21:10:48,52.244568,018,28
1,20.980223,3247,2024-01-22 21:10:46,52.210472,7,28
17,20.998936,3248,2024-01-22 18:19:34,52.187576,3,28
18,21.002134,3249,2024-01-22 21:10:48,52.290768,014,28
9,20.95445,3250,2024-01-22 21:10:50,52.186127,7,28
9,20.998878,3251,2024-01-22 19:36:30,52.187145,020,28
4,21.003311,3252,2024-01-22 21:10:45,52.242805,015,28
1,20.972391,3253,2024-01-22 19:19:33,52.231865,9,28
1,20.931362,3254,2024-01-22 19:43:54,52.29952,030,28
7,21.05413,3257,2024-01-22 20:05:00,52.25528,5,28
18,21.012213,3258,2024-01-22 21:10:46,52.26157,1,28
3,21.054636,3259,2024-01-22 19:51:48,52.25598,7,28
9,20.943716,3260,2024-01-22 21:10:45,52.17582,022,28
15,21.003906,3261,2024-01-22 21:10:43,52.242313,1,28
17,20.930342,3262,2024-01-22 18:45:43,52.29908,013,28
24,20.93087,3263,2024-01-22 20:17:39,52.29902,012,28
1,21.022114,3264,2024-01-22 21:10:45,52.298546,27,28
1,21.019213,3265,2024-01-22 21:10:45,52.26339,5,28
24,20.971882,3266,2024-01-22 20:22:37,52.232677,1,28
17,20.999369,3267,2024-01-22 21:10:46,52.18791,034,28
18,21.007784,3268,2024-01-22 21:10:48,52.188854,5,28
1,20.998892,3269,2024-01-22 19:04:12,52.187252,031,28
17,20.982191,3270,2024-01-22 21:10:45,52.255386,26,28
4,20.998924,3272,2024-01-22 19:34:10,52.18667,10,28
1,21.029354,3273,2024-01-22 21:10:46,52.290245,28,28
28,20.950108,3274,2024-01-22 21:10:48,52.2703,10,28
18,20.998901,3276,2024-01-22 19:35:49,52.18745,7,28
33,20.939291,3277,2024-01-22 21:10:28,52.274616,021,28
33,20.929869,3278,2024-01-22 18:55:45,52.298786,11,28
9,20.997297,3279,2024-01-22 21:10:47,52.22679,10,28
1,20.980766,3280,2024-01-22 21:10:49,52.260483,24,28
1,20.931492,3281,2024-01-22 17:46:44,52.29951,030,28
24,21.078571,3282,2024-01-22 21:10:43,52.24358,3,28
3,21.107523,3284,2024-01-22 21:10:44,52.2414,2,28
15,20.980915,3285,2024-01-22 21:10:48,52.21605,010,28
9,20.984539,3286,2024-01-22 21:10:47,52.218857,024,28
24,20.970259,3287,2024-01-22 21:10:50,52.232285,2,28
35,20.943718,3288,2024-01-22 21:10:48,52.271145,4,28
24,20.926916,3289,2024-01-22 21:10:45,52.24718,6,28
22,20.97306,3291,2024-01-22 10:40:59,52.23256,8,28
23,20.973381,3292,2024-01-22 19:55:09,52.23195,7,28
35,20.972887,3293,2024-01-22 18:48:06,52.23189,6,28
17,21.000698,3295,2024-01-22 21:10:45,52.188797,27,28
15,20.93155,3503,2024-01-22 18:15:45,52.299137,3,28
33,20.930992,3504,2024-01-22 21:10:46,52.299835,8,28
2,20.931728,3505,2024-01-22 17:57:08,52.299404,022,28
2,20.93122,3506,2024-01-22 18:15:53,52.298912,08,28
15,21.00078,3603,2024-01-21 17:14:41,52.18713,7,28
9,21.022547,3605,2024-01-22 21:10:52,52.232143,1,28
9,20.999283,3606,2024-01-22 20:01:37,52.186985,16,28
4,21.01598,3607,2024-01-22 21:10:48,52.16804,9,28
1,20.999027,3609,2024-01-22 17:17:13,52.187286,031,28
18,21.002089,3610,2024-01-22 21:10:47,52.187042,4,28
18,21.000065,3611,2024-01-22 20:12:11,52.187214,9,28
25,20.980675,3612,2024-01-22 21:10:47,52.215813,9,28
35,20.9998,3613,2024-01-19 09:04:15,52.187805,10,28
24,20.925158,3617,2024-01-22 21:10:52,52.26034,7,28
2,20.946295,3618,2024-01-22 21:10:49,52.304462,09,28
2,20.933056,3619,2024-01-22 14:25:37,52.299763,08,28
2,20.931074,3620,2024-01-22 18:48:58,52.2991,011,28
4,20.999203,3621,2024-01-22 20:20:04,52.187714,4,28
4,21.000805,3622,2024-01-22 21:10:48,52.187935,6,28
35,20.98203,3623,2024-01-22 21:10:46,52.20984,10,28
33,20.999132,3624,2024-01-22 20:58:44,52.18734,12,28
2,20.930904,3626,2024-01-22 18:12:30,52.2997,010,28
2,20.93158,3627,2024-01-22 19:01:43,52.300434,1,28
24,20.984638,3629,2024-01-22 21:10:44,52.229958,9,28
2,20.929398,3630,2024-01-22 20:03:17,52.300087,09,28
2,20.932112,3631,2024-01-22 18:34:16,52.298008,09,28
24,21.021273,3632,2024-01-22 21:10:46,52.231884,10,28
24,21.085987,3633,2024-01-22 21:10:46,52.24524,1,28
24,20.931509,3634,2024-01-22 18:26:49,52.299564,9,28
4,20.999126,3635,2024-01-22 20:52:44,52.187595,7,28
26,20.973087,3637,2024-01-22 13:05:12,52.233036,08,28
26,20.97252,3638,2024-01-22 16:16:04,52.23275,6,28
26,21.002014,3639,2024-01-22 21:10:48,52.244583,09,28
26,20.973154,3640,2024-01-22 18:20:23,52.23333,08,28
26,20.970705,3642,2024-01-22 21:10:48,52.23245,2,28
26,21.079618,3643,2024-01-22 21:10:46,52.245598,7,28
26,20.955256,3644,2024-01-22 21:10:48,52.23081,1,28
26,20.972918,3646,2024-01-22 21:10:49,52.232174,6,28
26,20.98748,3647,2024-01-22 21:10:50,52.239918,3,28
26,20.973112,3648,2024-01-22 21:10:50,52.233963,5,28
26,21.074562,3650,2024-01-22 21:10:50,52.24592,4,28
73,21.05573,3801,2024-01-22 20:56:03,52.256065,08,28
6,20.972992,3802,2024-01-22 16:10:20,52.23254,6,28
6,20.995642,3803,2024-01-22 21:10:49,52.258823,8,28
6,21.053993,3804,2024-01-22 19:53:14,52.255787,3,28
6,21.056273,3805,2024-01-22 21:10:49,52.25655,9,28
20,20.9729,3806,2024-01-22 21:10:50,52.234688,011,28
73,20.968676,3807,2024-01-22 21:10:49,52.232346,7,28
20,20.899826,3808,2024-01-22 21:10:52,52.263420000000004,9,28
20,20.973373,3809,2024-01-22 21:10:50,52.232216,011,28
20,20.972706,3810,2024-01-22 16:35:09,52.232494,3,28
20,20.9693,3812,2024-01-22 21:10:48,52.231503,2,28
20,20.989023,3813,2024-01-22 21:10:43,52.240402,7,28
20,20.971533,3814,2024-01-22 19:27:11,52.231873,010,28
73,20.972715,3817,2024-01-22 21:10:48,52.232773,6,28
20,20.973135,3818,2024-01-22 21:10:48,52.23196,1,28
73,20.971869,3819,2024-01-22 19:25:17,52.231834,2,28
73,20.972408,3820,2024-01-22 21:10:52,52.23241,5,28
20,21.033411,3821,2024-01-22 21:10:51,52.256313,7,28
20,21.00836,3822,2024-01-22 21:10:45,52.283676,4,28
20,20.90396,3823,2024-01-22 21:10:50,52.24678,012,28
6,21.118837,3825,2024-01-22 21:10:51,52.23817,2,28
73,21.05471,3827,2024-01-22 20:46:31,52.256035,3,28
73,21.053701,3829,2024-01-22 18:19:07,52.255627,09,28
73,21.053604,3830,2024-01-22 20:31:32,52.256073,1,28
28,20.932875,4001,2024-01-22 19:55:26,52.298622,8,28
28,20.931326,4002,2024-01-22 19:36:13,52.298855,011,28
6,20.93213,4004,2024-01-22 20:46:09,52.2983,011,28
